sourceid,destid,distance,duration,fare
137,84,25100,5680,38
137,85,23211,5560,37
137,174,16810,4157,35
137,175,15782,4508,42
137,186,10698,3207,25
137,187,11961,3545,27
137,188,14487,4148,29
137,189,16201,4327,42
137,190,15490,4156,35
137,191,19779,4485,37
137,193,16204,3929,34
137,184,12150,3663,27
137,185,10602,3470,25
137,192,19625,5451,45
137,194,17070,4584,39
137,195,13843,3515,29
137,196,15590,3904,30
137,1,21104,5523,32
137,52,21045,5060,32
137,129,11811,3221,29
137,170,9787,2769,19
137,171,11423,3277,27
137,183,8796,2969,20
137,197,11728,3647,27
137,177,10977,3177,19
137,172,12756,3640,37
137,26,21290,6727,39
137,25,19205,4958,46
137,86,18151,4490,30
137,198,14431,4777,32
138,2,22335,5395,33
138,3,20613,5100,32
138,4,19850,4729,32
138,51,19003,4552,32
138,53,24186,6002,33
138,54,22823,5314,33
138,55,17361,4525,25
138,56,18085,4329,32
138,81,19831,4266,32
138,87,17440,3963,22
138,10,13732,3315,30
138,11,16590,3976,40
138,5,22434,5896,42
138,6,17779,5093,25
138,7,16243,4360,30
138,8,15738,4030,30
138,9,18463,4741,30
138,130,11620,3249,24
138,159,13415,3239,30
138,40,16061,3668,22
138,72,11331,2715,20
138,16,16526,4099,30
138,160,9800,2323,19
138,17,12605,3156,29
138,37,10271,2765,30
138,38,13034,3049,29
138,42,10337,2533,19
138,69,10460,2882,27
138,73,8489,2250,17
138,12,18575,4866,30
138,13,18027,4480,30
138,14,18424,4379,32
138,15,14702,3159,42
138,39,17205,4342,30
138,41,14106,3253,34
138,70,13064,3457,29
138,71,11676,2913,29
138,102,7434,2073,17
138,43,10179,2389,19
138,44,8917,2267,17
138,67,7053,1642,17
138,68,8853,2157,19
138,74,10873,2646,27
138,75,10228,2542,27
138,36,10756,2839,27
138,45,8779,2241,25
138,64,9726,2361,30
138,65,7055,1870,20
138,66,7791,2304,17
138,76,7224,1862,20
138,18,11920,2977,27
138,19,15818,3735,36
138,20,10734,2679,27
138,21,12035,3627,27
138,22,14750,3377,30
138,33,13158,3071,29
138,34,11829,2884,27
138,46,11364,2815,27
138,31,12526,3123,20
138,32,14521,3482,30
138,47,14510,3770,29
138,48,12251,3231,20
138,60,12204,2912,29
138,61,12036,3461,27
138,78,10933,2715,27
138,23,14324,3622,20
138,24,15647,3768,30
138,27,16713,4073,30
138,28,15183,3334,30
138,29,16354,3689,30
138,30,12408,3039,20
138,49,13088,3244,29
138,59,13553,3172,29
138,113,16262,3953,22
138,50,16358,4528,30
138,57,15000,3948,25
138,58,17154,4248,50
138,79,14041,3880,29
138,80,12952,2446,40
138,88,15577,3449,22
138,110,4799,1697,10
138,62,10766,2937,27
138,63,9027,2481,25
138,90,9678,3404,22
138,91,9109,2962,25
138,92,9755,2659,25
138,93,6981,2041,20
138,111,9299,2163,19
138,112,13880,2903,20
138,114,18680,4621,35
138,115,14620,3682,34
138,116,8347,2795,20
138,117,6253,2495,15
138,89,12326,2863,38
138,109,2694,1559,5
138,120,1278,502,5
138,121,1425,641,5
138,77,6533,1714,20
138,94,4410,1257,15
138,95,3874,1375,10
138,96,3188,1115,10
138,100,5779,1806,20
138,101,6184,1928,15
138,107,5764,1651,15
138,108,4555,1225,10
138,97,7516,2238,20
138,98,5643,1738,15
138,99,6061,1666,15
138,103,7025,2082,15
138,104,5347,1613,15
138,105,5252,1541,15
138,106,4260,1370,10
138,125,6820,2036,15
138,126,6589,1894,20
138,127,7683,2201,20
138,128,8720,2361,25
138,131,7125,2803,20
138,122,3107,1004,10
138,123,4054,1158,10
138,124,4782,1509,15
138,132,7182,1957,20
138,133,6259,1808,15
138,134,3124,1311,5
138,157,3292,1056,10
138,158,5641,1951,15
138,135,2105,1201,5
138,136,1715,844,5
138,137,1143,839,0
138,139,2235,784,5
138,140,1879,675,5
138,141,1934,835,5
138,118,3415,1616,5
138,119,4022,1347,10
138,142,3130,1180,10
138,143,4544,1570,10
138,144,7578,2200,20
138,145,9636,2241,27
138,153,9384,3105,25
138,155,3013,1536,5
138,156,8300,1949,17
138,154,5412,1226,15
138,162,6874,2124,15
138,163,7258,2223,20
138,164,6037,1839,15
138,161,7893,2600,20
138,165,10116,2953,30
138,166,7271,2325,20
138,167,8573,2300,25
138,180,9206,2473,25
138,181,9879,2663,27
138,182,9448,2719,22
138,146,12972,3096,29
138,147,13663,3266,29
138,148,16638,3919,30
138,151,12204,3206,29
138,152,10157,3009,25
138,178,10384,2909,27
138,173,12724,3249,29
138,176,12156,3536,40
138,168,8968,2352,17
138,169,8254,2298,17
138,179,7715,2226,22
138,150,18689,5280,40
138,82,21328,5538,27
138,83,32762,6982,25
138,84,27205,6066,34
138,85,25917,5937,24
138,174,18666,4183,32
138,175,16022,3991,30
138,186,12103,3020,27
138,187,12111,3453,29
138,188,14359,4153,29
138,189,16436,3811,30
138,190,14448,3849,25
138,191,18737,4178,27
138,193,17000,3924,30
138,184,12160,3704,32
138,185,12489,3296,27
138,192,19865,4935,32
138,194,18797,4785,32
138,195,13993,3423,30
138,196,15607,3626,35
138,1,20894,5253,32
138,52,22848,5306,33
138,129,11281,2809,24
138,170,8884,2607,22
138,171,13662,3354,29
138,183,8466,2686,25
138,197,12177,3664,29
138,177,10995,3176,19
138,172,10760,3145,22
138,26,20850,5790,45
138,25,18776,4972,44
138,86,20060,4531,23
138,198,13960,4378,32
139,2,23081,5456,23
139,3,21494,4910,42
139,4,19364,4785,32
139,51,16896,4376,36
139,53,20504,5167,23
139,54,19134,4482,22
139,55,16144,4360,25
139,56,14403,3497,20
139,81,16043,3961,22
139,87,13522,3387,20
139,10,14613,3121,39
139,11,16764,3960,22
139,5,23432,5880,33
139,6,18140,4805,35
139,7,17206,4344,22
139,8,15314,4070,30
139,9,18039,4781,30
139,130,12340,2998,20
139,159,15316,3599,20
139,40,18438,4757,35
139,72,13202,3063,20
139,16,17001,3482,45
139,160,10542,2427,19
139,17,13000,3238,20
139,37,11990,3092,20
139,38,11488,2466,30
139,42,13146,2950,20
139,69,12272,3330,29
139,73,10361,2601,19
139,12,18852,4870,22
139,13,15530,3266,38
139,14,17112,3467,40
139,15,14274,2272,38
139,39,17063,3487,40
139,41,13648,3066,39
139,70,18778,4030,50
139,71,13079,3663,20
139,102,9294,2421,19
139,43,9177,2308,27
139,44,10168,2198,28
139,67,6809,1586,20
139,68,8348,2175,22
139,74,8555,2489,28
139,75,7882,2092,28
139,36,11869,2831,20
139,45,9041,2374,17
139,64,8306,2170,28
139,65,7342,2074,17
139,66,6516,2004,18
139,76,4835,1158,15
139,18,13485,3122,20
139,19,12923,3450,29
139,20,11517,2743,20
139,21,12818,3691,20
139,22,13095,3294,20
139,33,11617,2857,20
139,34,10288,2680,19
139,46,9822,2611,19
139,31,12218,2914,20
139,32,13475,3296,20
139,47,12895,3400,20
139,48,11943,3022,20
139,60,10294,2544,19
139,61,9666,2948,17
139,78,8690,2477,17
139,23,14016,3413,20
139,24,13652,3533,20
139,27,14606,3896,34
139,28,13372,3154,20
139,29,13127,3529,20
139,30,12100,2830,20
139,49,11197,2877,19
139,59,11445,2999,24
139,113,12312,3373,20
139,50,14292,4360,29
139,57,13851,3298,20
139,58,13951,3963,32
139,79,10359,3048,19
139,80,9908,2320,28
139,88,11627,2869,20
139,110,3777,1395,10
139,62,9225,2733,17
139,63,7173,2124,15
139,90,8580,2914,20
139,91,6196,2354,15
139,92,5762,2043,15
139,93,5439,1833,10
139,111,5344,1583,15
139,112,9930,2323,19
139,114,12312,3787,27
139,115,7388,2358,15
139,116,7322,2299,15
139,117,5228,1999,10
139,89,9759,2589,19
139,109,1174,905,0
139,120,3138,828,10
139,121,4698,1327,10
139,77,6819,1919,15
139,94,5525,1499,15
139,95,5734,1637,15
139,96,6295,1794,15
139,100,8993,2547,22
139,101,8044,2276,17
139,107,7176,2103,20
139,108,7158,1814,17
139,97,5276,1484,15
139,98,5985,1562,18
139,99,6970,1674,20
139,103,8884,2434,17
139,104,7207,1961,17
139,105,6691,1741,17
139,106,6120,1714,15
139,125,8680,2363,20
139,126,7309,1643,17
139,127,7965,2180,17
139,128,11044,2713,27
139,131,7885,2852,20
139,122,4967,1345,15
139,123,5914,1502,15
139,124,6650,1821,20
139,132,5847,1652,15
139,133,5848,1669,15
139,134,3885,1418,10
139,157,4053,1163,10
139,158,6401,2055,15
139,135,4300,1511,10
139,136,2460,951,5
139,137,2541,1001,10
139,138,2545,872,5
139,140,1459,607,5
139,141,2695,942,10
139,118,2374,1238,5
139,119,2248,878,5
139,142,3591,1135,10
139,143,4057,1229,15
139,144,4616,1697,10
139,145,3947,1468,10
139,153,6423,2602,15
139,155,5949,1919,15
139,156,6388,1846,15
139,154,4542,1265,10
139,162,7222,2033,15
139,163,7244,2315,15
139,164,6546,1995,15
139,161,8560,2421,17
139,165,6831,1917,15
139,166,5949,1621,15
139,167,6296,1927,15
139,180,8336,1773,25
139,181,9101,2275,17
139,182,8560,2221,17
139,146,7900,2396,35
139,147,7702,2727,20
139,148,11088,3167,25
139,151,9194,2703,17
139,152,7461,2082,20
139,178,9876,2422,28
139,173,9687,2746,17
139,176,13322,3104,40
139,168,6765,2044,20
139,169,6582,1885,20
139,179,6845,1526,22
139,150,22112,5261,45
139,82,20111,5377,27
139,83,26539,6240,42
139,84,22700,5271,39
139,85,18620,4995,22
139,174,14953,4033,34
139,175,13017,3499,20
139,186,9826,2648,19
139,187,11089,2993,19
139,188,11525,3640,19
139,189,13431,3322,20
139,190,13987,3755,20
139,191,17237,3911,22
139,193,14097,3118,20
139,184,13066,3192,20
139,185,11114,2413,30
139,192,16841,4443,22
139,194,16696,3704,45
139,195,12971,2963,20
139,196,14724,3419,20
139,1,21892,5237,23
139,52,19159,4474,22
139,129,13134,3136,34
139,170,7714,1952,17
139,171,7754,2371,17
139,183,8030,2110,17
139,197,12420,2654,30
139,177,11671,2992,38
139,172,8884,2561,25
139,26,18984,5379,35
139,25,17159,4561,35
139,86,16092,3951,22
139,198,14716,4773,34
140,2,23527,5941,45
140,3,23036,5347,39
140,4,21197,4971,32
140,51,18373,4822,37
140,53,21897,5803,32
140,54,20533,5115,32
140,55,17892,4525,30
140,56,15975,4083,30
140,81,17629,4247,30
140,87,15095,3973,30
140,10,16155,3559,36
140,11,18515,4467,32
140,5,23951,6003,39
140,6,17971,5005,36
140,7,18779,4630,32
140,8,16942,4335,30
140,9,19667,5046,30
140,130,11525,2864,20
140,159,13274,3111,20
140,40,17621,4457,35
140,72,12387,2930,20
140,16,19279,3786,53
140,160,9726,2294,19
140,17,14391,3499,34
140,37,12647,3296,32
140,38,13766,2993,35
140,42,11611,2723,20
140,69,11458,3030,29
140,73,9545,2468,19
140,12,20822,5051,32
140,13,17807,3793,45
140,14,19390,3994,47
140,15,16551,2799,45
140,39,20470,4930,23
140,41,16759,3478,22
140,70,15731,3711,22
140,71,14342,3163,20
140,102,8479,2288,17
140,43,11453,2579,20
140,44,9894,2667,19
140,67,8327,1832,19
140,68,10128,2347,19
140,74,9514,2722,25
140,75,10078,2556,30
140,36,13179,3082,34
140,45,10104,2707,25
140,64,10996,2551,32
140,65,8380,2335,20
140,66,9066,2494,17
140,76,8459,1953,25
140,18,13124,3282,27
140,19,17092,3925,38
140,20,11900,2921,27
140,21,13665,3746,30
140,22,14750,3410,34
140,33,13226,3028,25
140,34,11897,2851,24
140,46,11264,2781,30
140,31,12181,3257,32
140,32,14499,3439,25
140,47,14467,3844,30
140,48,11906,3365,32
140,60,11573,2920,32
140,61,10889,3306,27
140,78,10375,2597,27
140,23,13980,3760,34
140,24,15017,3780,34
140,27,16082,4343,36
140,28,14605,3298,34
140,29,15776,3653,36
140,30,12063,3173,32
140,49,12458,3256,32
140,59,12994,3054,32
140,113,13885,3959,29
140,50,15728,4798,34
140,57,15438,3584,30
140,58,15429,4689,30
140,79,11932,3468,27
140,80,13997,2653,40
140,88,13200,3455,29
140,110,5740,1923,15
140,62,10833,2933,24
140,63,8396,2381,22
140,90,10115,3040,25
140,91,10140,2847,19
140,92,9706,2536,19
140,93,6988,2058,15
140,111,6916,1959,20
140,112,11502,2909,29
140,114,16965,4164,39
140,115,8960,3102,25
140,116,8894,3043,25
140,117,6800,2743,20
140,89,11332,3009,27
140,109,5216,1623,15
140,120,2553,691,10
140,121,4113,1190,10
140,77,7858,2179,20
140,94,5727,1680,15
140,95,4919,1504,15
140,96,6478,1742,20
140,100,7545,2618,20
140,101,7228,2143,17
140,107,7039,1841,17
140,108,5830,1415,15
140,97,7554,2011,23
140,98,6918,1928,15
140,99,7336,1856,17
140,103,8069,2301,17
140,104,6391,1828,15
140,105,5876,1608,15
140,106,5305,1581,15
140,125,6379,1892,15
140,126,6494,1509,15
140,127,7150,2046,15
140,128,8293,2388,25
140,131,6998,2743,20
140,122,4382,1208,10
140,123,5099,1369,15
140,124,5835,1688,20
140,132,4951,1504,15
140,133,4952,1521,15
140,134,3069,1286,5
140,157,3260,1016,10
140,158,5601,1922,15
140,135,2274,1279,5
140,136,1644,818,5
140,137,1647,855,5
140,138,1960,735,5
140,139,2381,1091,5
140,141,1879,798,5
140,118,3962,1401,10
140,119,2742,1065,5
140,142,1680,507,5
140,143,3404,1183,10
140,144,5298,1821,15
140,145,4629,1592,15
140,153,8549,2717,17
140,155,1582,1198,0
140,156,4283,1419,10
140,154,3776,1112,10
140,162,5117,1602,10
140,163,5137,1882,10
140,164,4441,1565,10
140,161,6757,1970,15
140,165,6066,1760,15
140,166,5390,1734,20
140,167,5725,1502,15
140,180,7911,2032,17
140,181,8542,2388,25
140,182,7795,2064,17
140,146,10205,2766,25
140,147,10896,2936,27
140,148,13870,3589,29
140,151,9876,2827,22
140,152,12060,2997,25
140,178,8989,2680,25
140,173,10369,2870,22
140,176,10340,2403,19
140,168,6528,1659,15
140,169,6405,1521,15
140,179,8175,1847,25
140,150,19151,5088,38
140,82,21859,5538,32
140,83,26055,6367,33
140,84,24804,5736,33
140,85,21933,5627,45
140,174,15873,4453,30
140,175,13699,3623,25
140,186,9266,2436,25
140,187,10529,2871,27
140,188,12041,3624,19
140,189,14113,3446,25
140,190,14669,3879,25
140,191,18377,4162,27
140,193,14772,3255,34
140,184,10961,2859,19
140,185,9652,2712,25
140,192,17523,4567,27
140,194,15625,3813,39
140,195,12411,2841,29
140,196,14165,3211,30
140,1,21841,5429,32
140,52,20558,5107,32
140,129,10135,2861,30
140,170,7982,1696,17
140,171,10094,2543,19
140,183,7102,1805,17
140,197,12262,3015,35
140,177,9309,2368,19
140,172,10594,2193,20
140,26,20477,5996,45
140,25,18368,5005,37
140,86,17664,4537,30
140,198,13916,4633,32
141,2,23651,5680,50
141,3,24523,5860,33
141,4,21334,5076,37
141,51,20334,4833,37
141,53,22291,5877,37
141,54,20927,5189,37
141,55,18839,4686,30
141,56,16189,4204,35
141,81,18541,4568,30
141,87,16042,4134,30
141,10,16089,3731,35
141,11,19462,4628,32
141,5,24863,6324,39
141,6,18883,5326,36
141,7,17584,4439,35
141,8,17079,4440,35
141,9,19804,5151,35
141,130,10509,2734,19
141,159,12345,3079,29
141,40,16301,4141,22
141,72,13027,3489,32
141,16,17870,4446,35
141,160,8729,2163,17
141,17,15713,3845,30
141,37,12076,3412,32
141,38,14496,3612,34
141,42,13320,3161,34
141,69,12088,3207,29
141,73,10154,2626,19
141,12,21734,5372,32
141,13,18719,4374,50
141,14,19783,4883,37
141,15,17463,3380,50
141,39,19453,4807,22
141,41,15743,3355,22
141,70,14714,3588,20
141,71,13326,3040,20
141,102,8669,2475,17
141,43,12220,3112,32
141,44,10266,2887,24
141,67,7888,2168,22
141,68,11778,3077,32
141,74,11224,2809,32
141,75,10256,2927,22
141,36,14501,3428,29
141,45,10241,2812,30
141,64,8800,2353,25
141,65,8517,2440,25
141,66,11025,2868,30
141,76,8554,2213,25
141,18,13261,3387,32
141,19,13274,3534,40
141,20,12037,3026,32
141,21,13338,3974,32
141,22,15662,3731,36
141,33,14138,3349,30
141,34,12809,3172,29
141,46,12176,3102,32
141,31,13093,3578,32
141,32,15411,3760,30
141,47,15414,4005,30
141,48,12818,3686,32
141,60,12485,3241,32
141,61,11801,3627,27
141,78,11287,2918,27
141,23,14892,4081,34
141,24,15929,4101,34
141,27,18044,4354,35
141,28,15517,3619,34
141,29,16688,3974,36
141,30,12975,3494,32
141,49,13370,3577,32
141,59,13906,3375,32
141,113,14832,4120,29
141,50,17689,4809,35
141,57,16350,3905,30
141,58,15382,4426,34
141,79,12844,3789,27
141,80,11479,2900,32
141,88,14147,3616,29
141,110,6280,1858,15
141,62,11745,3254,29
141,63,9308,2702,22
141,90,11027,3361,25
141,91,11053,3168,19
141,92,10619,2857,19
141,93,7900,2379,17
141,111,7828,2280,20
141,112,12449,3070,29
141,114,18594,4740,36
141,115,9916,3083,25
141,116,9850,3024,25
141,117,7756,2724,20
141,89,12244,3330,27
141,109,6347,1855,15
141,120,2607,869,10
141,121,3551,1499,10
141,77,7995,2284,25
141,94,5864,1785,20
141,95,4316,1695,20
141,96,4536,1735,15
141,100,9209,2339,30
141,101,7850,2305,17
141,107,8054,2249,25
141,108,5400,1755,15
141,97,8847,2589,25
141,98,6478,2261,20
141,99,8923,2392,27
141,103,8690,2458,17
141,104,7012,1990,15
141,105,6917,1918,15
141,106,6910,1949,25
141,125,5363,1769,15
141,126,5478,1379,15
141,127,6134,1916,15
141,128,5506,2131,15
141,131,6069,2513,15
141,122,4406,1744,10
141,123,6428,2038,20
141,124,5585,1930,15
141,132,3935,1381,10
141,133,3936,1398,10
141,134,2053,1152,5
141,157,2221,897,5
141,158,4585,1792,10
141,135,1522,1169,0
141,136,891,706,0
141,137,2153,1247,5
141,138,2024,913,5
141,139,2715,997,10
141,140,1387,678,5
141,118,4874,1722,10
141,119,3592,1296,10
141,142,3510,1012,10
141,143,5275,1688,15
141,144,8055,2330,20
141,145,7790,2232,25
141,153,10762,3326,19
141,155,1404,1127,0
141,156,1226,949,0
141,154,6110,1609,15
141,162,7199,2238,20
141,163,9045,2691,25
141,164,6523,2204,20
141,161,6735,2410,20
141,165,8148,2367,25
141,166,8218,2110,17
141,167,7596,2007,17
141,180,9782,2537,19
141,181,10372,2647,30
141,182,9877,2660,27
141,146,11117,3087,30
141,147,11808,3257,32
141,148,14782,3910,34
141,151,12681,3336,29
141,152,10634,3139,25
141,178,10633,2832,30
141,173,13201,3379,29
141,176,14563,3681,34
141,168,9345,2185,19
141,169,8617,2130,17
141,179,9588,2396,19
141,150,23353,5838,39
141,82,22806,5699,32
141,83,27002,6528,33
141,84,25287,5941,38
141,85,23349,5837,37
141,174,17464,4434,36
141,175,16499,4121,30
141,186,11096,2941,30
141,187,12359,3376,32
141,188,14466,4167,34
141,189,16913,3941,30
141,190,15940,4010,30
141,191,20229,4339,32
141,193,16599,3761,36
141,184,13043,3455,29
141,185,11168,3099,30
141,192,20342,5065,32
141,194,17455,4318,44
141,195,14241,3346,34
141,196,15995,3716,35
141,1,21978,5534,37
141,52,20952,5181,37
141,129,9119,2738,25
141,170,10180,2593,19
141,171,11042,3067,27
141,183,9184,2445,27
141,197,12123,3479,32
141,177,11370,3001,19
141,172,13141,3471,37
141,26,22005,6629,37
141,25,19280,5326,37
141,86,18611,4698,30
141,198,12879,4218,32
118,2,22455,5467,23
118,3,20888,5356,37
118,4,21041,5003,23
118,51,16245,4387,34
118,53,19863,5308,22
118,54,18500,4623,22
118,55,15141,4299,20
118,56,13761,3634,20
118,81,15415,3972,20
118,87,12881,3398,20
118,10,14140,3573,34
118,11,16130,3971,22
118,5,22076,5541,23
118,6,16180,4845,30
118,7,16565,4355,22
118,8,16141,4388,30
118,9,18385,4681,22
118,130,14532,4026,25
118,159,16425,4262,35
118,40,19053,4696,27
118,72,15381,3968,25
118,16,16435,4079,30
118,160,12879,3876,32
118,17,12361,3249,20
118,37,11350,3103,19
118,38,12602,3232,20
118,42,12382,3109,29
118,69,14559,3817,30
118,73,12983,3428,29
118,12,18210,4881,22
118,13,17484,4667,22
118,14,17880,4566,22
118,15,18603,3236,55
118,39,16772,4529,22
118,41,15745,3818,30
118,70,18212,4811,30
118,71,15727,4202,35
118,102,11485,3329,24
118,43,11282,3060,27
118,44,10793,3063,19
118,67,9037,2510,25
118,68,10840,3025,27
118,74,10286,2757,27
118,75,10582,2829,27
118,36,11235,2842,20
118,45,8399,2385,17
118,64,6997,2322,20
118,65,6703,2085,15
118,66,8092,2546,17
118,76,7616,2161,20
118,18,12844,3133,20
118,19,12273,3461,29
118,20,10875,2754,19
118,21,12176,3702,19
118,22,12453,3192,20
118,33,10975,2755,19
118,34,9646,2578,19
118,46,9180,2509,17
118,31,10307,2802,19
118,32,12303,3133,20
118,47,12253,3298,20
118,48,10032,2911,19
118,60,9642,2555,19
118,61,9015,2959,17
118,78,8039,2488,17
118,23,12105,3301,20
118,24,13001,3544,20
118,27,13955,3907,32
118,28,12730,3052,20
118,29,13901,3407,20
118,30,10189,2718,19
118,49,10545,2888,19
118,59,11120,2808,19
118,113,11671,3384,19
118,50,13641,4371,27
118,57,13224,3309,20
118,58,12862,3944,27
118,79,9718,3189,17
118,80,9815,2472,30
118,88,10986,2880,19
118,110,3150,1415,5
118,62,8583,2631,17
118,63,6522,2135,15
118,90,7928,2734,15
118,91,5817,2341,10
118,92,5334,1985,10
118,93,4797,1731,10
118,111,3222,1441,5
118,112,9288,2334,19
118,114,10312,3374,25
118,115,5795,2043,15
118,116,5729,1984,15
118,117,3642,1684,5
118,89,9118,2730,17
118,109,3217,1409,5
118,120,5329,1740,15
118,121,6889,2242,20
118,77,6180,1930,15
118,94,4884,1510,10
118,95,6018,2277,10
118,96,5686,2081,15
118,100,8273,2353,25
118,101,9512,2705,25
118,107,7116,2197,20
118,108,6495,2093,20
118,97,6330,2203,15
118,98,10314,2526,35
118,99,8048,2534,20
118,103,11076,3338,24
118,104,10031,2800,24
118,105,8680,2599,25
118,106,8085,2507,20
118,125,10008,2919,35
118,126,9501,2671,22
118,127,12093,3357,24
118,128,13571,3542,25
118,131,13220,3970,27
118,122,7158,2260,20
118,123,8194,2346,25
118,124,8534,2420,25
118,132,8191,2473,25
118,133,8192,2490,25
118,134,6023,2121,15
118,157,6191,1867,15
118,158,8643,2485,17
118,135,5213,1853,10
118,136,4598,1654,10
118,137,4327,1403,10
118,138,4347,1655,10
118,139,2186,1260,5
118,140,3597,1310,10
118,141,4833,1641,10
118,119,1065,808,0
118,142,4374,1283,10
118,143,2117,850,10
118,144,2614,1271,5
118,145,2869,1049,5
118,153,3813,2033,5
118,155,5263,1617,15
118,156,5483,1380,15
118,154,6663,1684,15
118,162,6564,1749,15
118,163,6584,2031,15
118,164,5432,1773,15
118,161,9342,2663,17
118,165,8953,2346,17
118,166,6732,1863,15
118,167,4484,1683,15
118,180,6812,2091,30
118,181,9884,2517,19
118,182,10213,2636,19
118,146,3758,1582,20
118,147,5599,1913,15
118,148,8573,2566,25
118,151,7192,2277,15
118,152,5170,2076,10
118,178,7091,1935,25
118,173,7716,2320,17
118,176,9267,2379,19
118,168,5153,1567,15
118,169,5030,1429,15
118,179,5978,1729,20
118,150,18068,4799,36
118,82,19108,5316,22
118,83,24554,6051,40
118,84,22058,5282,37
118,85,17979,5006,22
118,174,11900,2991,20
118,175,10995,3062,19
118,186,8051,2447,30
